Parameter,Estimate,se
pred_rec.12,906238.7533615519,506142.67520625476
pred_rec.13,695985.0126874574,361551.4223802353
pred_rec.14,532041.2399586593,260938.0875427109
pred_rec.15,488212.60484005633,230734.55649665376
pred_rec.16,567174.630025684,258080.50614408462
pred_rec.17,690381.7659310921,286487.5151368612
pred_rec.18,609653.6329407216,251849.9051703703
pred_rec.19,494674.6892606948,211134.07762507666
pred_rec.20,635354.1693350069,247503.3346369616
pred_rec.21,1019398.5360004737,310508.41950204095
pred_rec.22,947768.0262207574,356366.06344398076
pred_rec.23,2119906.62735391,415710.1376087719
pred_rec.24,1293514.3887168786,423093.47124199785
pred_rec.25,1379242.6405242733,385096.0318615285
pred_rec.26,1066473.2017645238,328654.1420681965
pred_rec.27,652995.9294634977,253031.77154500104
pred_rec.28,596567.7281071624,211786.57618229496
pred_rec.29,593636.7175631938,203032.4740566346
pred_rec.30,670673.8084836196,196371.03049566195
pred_rec.31,549710.3541062908,185306.91012736002
pred_rec.32,513090.5801754127,176783.05248683048
pred_rec.33,485875.76169284584,201352.602240823
pred_rec.34,1483652.948796223,351128.77504776075
pred_rec.35,1833840.156807375,448993.7969831463
pred_rec.36,553695.705848907,305296.5269082232
pred_rec.37,765114.9180291896,484178.23020366643
