Parameter,Estimate,se
pred_rec.10,1011920.7732152413,627512.9614154283
pred_rec.11,979651.9974231422,576960.765807042
pred_rec.12,932049.4811008198,512802.2958851867
pred_rec.13,745049.5300106817,383666.4247649659
pred_rec.14,565982.4746208859,276635.71268567315
pred_rec.15,514590.65868638613,242035.29923160744
pred_rec.16,587342.1091463686,265418.551221675
pred_rec.17,706641.1457425365,291034.21877070324
pred_rec.18,622807.7188481472,255815.65171579472
pred_rec.19,517106.02003409714,214703.00678632155
pred_rec.20,610916.6274812587,241205.97259612725
pred_rec.21,1052237.8397816834,300503.528300639
pred_rec.22,889652.0632666181,340927.99469939945
pred_rec.23,2183073.0756829185,403227.3499182977
pred_rec.24,1258909.3777813478,418156.19871050294
pred_rec.25,1448405.8823440273,393885.60455350886
pred_rec.26,1151427.118112737,352766.1653617492
pred_rec.27,745979.2761159384,285155.9691201113
pred_rec.28,683976.6090351049,242025.7026728757
pred_rec.29,658885.948154355,228322.29494766195
pred_rec.30,743262.4099440171,218235.48992478775
pred_rec.31,625239.7197335216,201296.74314406846
pred_rec.32,529624.960743793,176372.21379036858
pred_rec.33,449873.2645737738,173688.41223494092
pred_rec.34,1299831.7669991911,207091.08458708622
pred_rec.35,643626.1321547783,164600.3681469303
pred_rec.36,247173.36229205027,96046.80447438928
pred_rec.37,366467.89404464304,113072.47514079112
pred_rec.38,510328.93222934875,144842.25000827786
pred_rec.39,673935.0732020552,191580.83790708712
pred_rec.40,1714445.3407738307,267004.8505264429
pred_rec.41,1190193.055978469,322288.9767584282
pred_rec.42,1564095.6373611696,399580.6476783386
pred_rec.43,4781681.132993373,465656.88610757136
pred_rec.44,764383.3961800612,375244.2240938062
pred_rec.45,1201724.002452022,466636.4299652875
pred_rec.46,1878569.0874924997,810354.5641503562
pred_rec.47,1431839.3246695516,1032086.3459200887
